V_rms,I_rms,THD_I,Temp_C,Temp_rate_C_per_s,Loss_W,Condition
224.18305336386453,4.850181214461056,0.06441650585001929,89.42482554922896,0.2008956738336173,57.97743201924518,overheat
226.31822478297826,5.399662921488191,0.055844276026000915,47.926983119068055,0.020621682344908014,67.29679609997302,normal
233.10900899724095,5.135550223802527,0.05944929422898387,44.74216216593156,0.03265017887355959,63.59346047721468,normal
226.74934044336504,5.851857579214168,0.05238292823555267,42.08782291531967,0.024061992466003962,65.50831155254097,normal
227.75553444823095,6.003957203752808,0.05137341228786613,80.5092974305488,0.18105229133436243,71.65105229110395,overheat
229.63584913271495,5.47040313128724,0.05587229696262122,44.64004555533372,0.03892087615443654,72.85849740527215,normal
228.9416315656661,4.659414104830523,0.06516942805660295,45.15729183775272,0.056016070561635725,64.95548152733866,normal
231.14543420428132,4.733495646383131,0.06499134101933166,43.35020386542464,0.0401692178378876,59.27167375663221,normal
225.94179795725682,7.75641405796116,0.04400891712054835,68.54617764547925,0.10334998628222516,86.18317706604233,overload
234.03996542715066,7.670104308046536,0.04495551507946286,73.23099979168121,0.12402131784229045,101.48072057381442,overload
230.19623263990886,5.064833713516449,0.05902577385624705,47.85356948133615,0.030448376959572927,68.2005349592112,normal
229.02070446868507,11.082774553829442,0.07897680076939582,109.14967777948684,0.3124075884971434,136.49666404136772,fault
224.65412540489632,3.924951842065175,0.07452965158333331,49.38058415564289,0.01680741060938979,53.251013061724535,normal
230.30783570011414,4.437148611247726,0.06772517572309382,46.7304329365965,0.014920312538239791,69.95255772284361,normal
230.3536932665733,5.444010657653791,0.05526341621565754,44.37484768099635,0.03813631088928744,60.78821324171795,normal
224.05020771340511,5.403018064996326,0.055994324893997735,42.20757191715143,0.022221049701899056,58.101178458958174,normal
229.60589837653478,4.04705021184217,0.07177626287686023,41.90056651765341,0.0414528949781426,66.10345672216044,normal
228.08960992396973,6.296167779348454,0.04938258624108705,84.12297735810691,0.1449267185724305,80.25188468285111,overheat
227.46819212233356,6.636571138206032,0.04763602022674653,89.29430761040149,0.20297648033759386,82.80965999365978,overheat
230.14965003344562,4.9615950037281555,0.0623271224438438,43.18488712232302,0.04403762402643657,62.963277225029366,normal
234.54608549432785,15.124598020722283,0.0777520862381615,90.94271327836489,0.344910531174312,199.18619575507938,fault
231.08469081458034,12.39908852663852,0.07931539734309803,84.59251338080449,0.25656740407955825,190.26939604229955,fault
233.3512115723604,10.299920943550946,0.08148438916650211,93.5993812913666,0.26154138214614064,155.73530021768207,fault
226.78236621950447,5.20439648456028,0.05535217801715134,44.076776387325374,0.05007105281313279,56.05708693928891,normal
230.54923113458258,5.65218684269781,0.053647656225470165,44.755164205666794,0.04317316292829558,63.544967810669604,normal
225.19076721718235,7.489818904780897,0.04519765822483288,63.33121010638341,0.14528802946339522,93.72693651554607,overload
227.20729855240128,6.526373647276308,0.05099126017743924,65.36206866439036,0.12408904707593499,61.72336891911925,overload
228.3141094135634,5.7404259870258265,0.05302163214483209,45.33011220573886,0.04923267306387198,69.56444655769494,normal
232.4223738174636,4.638751060294732,0.063534763582033,44.57671474824681,0.019286082211876318,54.54106697184323,normal
228.97383038186717,5.797502565593725,0.05339880922590902,45.822216251933185,0.025333823265609987,59.41024184061659,normal
224.36045980381857,5.3188923342344365,0.056833926216655416,42.17801821048205,0.04482827015320178,63.01321368712817,normal
226.59462342137593,5.532717718315107,0.05462629862884364,44.79823080424008,0.03824554855392566,66.68993641979048,normal
226.97737913984608,7.871507025152174,0.04511733378523876,76.98819157862357,0.13876976595660848,88.7704002429788,overload
232.91362188187887,4.739815437234554,0.06362368501967627,42.76194302789537,0.025894003878078973,56.62883782400318,normal
232.6885883874157,4.634656553893429,0.0665877808503124,41.70479597933141,0.026916589966122263,63.384289371232214,normal
227.8745868153887,5.020232597337172,0.058939292885232676,46.89598351434441,0.02590951547854861,67.98951275669242,normal
230.03801580971873,4.931387269958527,0.06178249621894732,48.807773558721074,0.008293368952817414,54.229517779438574,normal
227.79005556659052,12.791129763517052,0.07919898028629357,88.52227764143235,0.22784424565806774,198.93993039838062,fault
224.66132458421575,4.606150051939666,0.06624752263453472,44.110629973050436,0.04256387965491394,62.787030918138655,normal
228.55146235129158,6.678567700698594,0.048209680984842906,92.06247972486385,0.23935089241251878,81.53112116434583,overheat
231.87546015785207,5.089146056115232,0.06060411631049267,78.78578519340022,0.17389359882070396,76.63570811551942,overheat
227.11885361614733,14.514414935351997,0.07788979297379676,97.76461576900842,0.21865494108948896,179.49723957278752,fault
231.13228439623273,10.608733422501825,0.0801846914628257,92.29565813055237,0.4487093049096548,149.0171708561379,fault
231.5673972947406,8.224656995805287,0.043385774892773725,67.05656084164505,0.10736993842473595,89.60725408290685,overload
223.86922334730073,9.949365830347144,0.08164510088628642,91.20152522660044,0.3005074374127272,155.927643302263,fault
233.79832717669342,7.953409916281221,0.0447531621557567,58.12200039844621,0.13032245368263445,110.11490001505382,overload
230.28977970873868,12.6368166872247,0.07889155463949915,90.61099727879517,0.3102821374830108,187.8752148174899,fault
229.87101765612914,7.842722050505672,0.044475813628958076,64.74297532311708,0.12355989926812767,96.26504563917328,overload
230.6967351824184,5.525379076797242,0.055711774284873505,45.34475446269239,0.0017112777689213647,65.07795250961428,normal
229.0881203075369,13.274269452980175,0.07833658976484505,93.63326834529285,0.3323371222789712,182.57998565191315,fault
227.2863439474156,4.913500396037858,0.05913132673372427,46.35764593158799,0.06,70.63920667716727,normal
230.5821722790301,4.607629269644965,0.06448317230206502,48.37832964770662,0.008778313710772298,51.426674702972875,normal
228.1843050910893,4.3553763721928185,0.06723147608142749,44.56696225243311,0.03192616961848238,61.478007246904525,normal
232.18940084902053,4.115729738354508,0.0719591758324338,44.08139864827971,0.03213479035300979,57.320664061236286,normal
227.57024822979105,8.603272295288017,0.04223472470512664,62.8638905096943,0.1442412105895315,111.4205713435362,overload
231.9552203374474,5.009254665566208,0.06307957634234271,87.1730224182981,0.1982719499108193,93.52987038379916,overheat
227.56754104713104,6.243749139702022,0.05136675355962353,82.14203972350204,0.20097984393353166,93.21541156066644,overheat
229.09360690411808,5.2626902364742865,0.05777176787295145,47.63184273544062,0.013804207289343652,65.56405346657112,normal
227.82897653865862,7.922364352162641,0.043087042150923086,60.039753104053304,0.10369618823310744,111.45923701489255,overload
229.27456137977742,4.890666731549815,0.059331117848638794,45.12211388665797,0.0387230959451586,70.49514126482558,normal
227.7764785608712,5.684837096370586,0.0537704268050171,47.74293310591322,0.05082497700156832,72.48993660023777,normal
229.34123558817134,5.1563919265281,0.060470010374466976,86.74910587905498,0.17855630344624407,66.16955231818724,overheat
229.99252597178372,5.2630483480768255,0.05826115843528614,44.86494404972412,0.02994485706522431,67.09032211572091,normal
234.11383744496916,4.493168281254564,0.0678300453301267,46.55643182172094,0.017574383611251472,44.407384318430545,normal
232.92373774919713,5.0950609649376295,0.05797469641319381,44.747875127761205,0.04261863651669559,55.99341845371719,normal
231.8405998175856,7.580497357793558,0.04716366946527284,66.49562894572574,0.1072699438959586,99.03879646168798,overload
225.50408386468175,5.462262094979025,0.05502594919298245,42.91490425319683,0.034673224420079814,70.45032958377188,normal
230.3096733016869,9.461056212440251,0.04004731300919469,58.640654773415946,0.11774291765917741,105.22562205898691,overload
229.6122243441662,4.911235038008933,0.0608779017626095,44.606432516241476,0.04491901443101115,63.86499099561286,normal
232.98387502201035,5.526581245591462,0.056853065906562486,86.87963772988914,0.2035874075863188,84.66815299501948,overheat
230.13442564554546,4.627571665913763,0.06410878290576465,43.31491708009101,0.023975664796105602,64.95351924606666,normal
226.57296384749554,6.594402523536726,0.04630217767396673,82.3260820593715,0.19811483287435636,81.31424358025805,overheat
227.048596134737,5.089238270129083,0.06163701355681827,45.320289418713585,0.02999614446311686,57.79589393272754,normal
227.35422764182127,7.913280391014326,0.044014485296358825,60.45212109433195,0.13392549775649737,87.94469327091443,overload
228.0362252366108,7.977621606667258,0.04373733979605108,69.9106488279708,0.11058112244231999,92.48448147556425,overload
230.27603959997202,5.419746662015098,0.054961786318095875,46.868450457036225,0.020854414221181047,70.25472172538032,normal
238.24630295144644,14.282154691588092,0.0777719854595665,87.36741673540244,0.3203892821235132,194.09457775460953,fault
230.01052873356048,6.4630088846423215,0.04860305235557666,85.7981270311585,0.2076489847913333,65.40688692829441,overheat
232.7806140690867,5.6112215222988295,0.05523668262340368,41.99086719059397,0.027381115037494238,63.76761412226103,normal
229.5964222615791,7.783691877626263,0.04172292059781089,85.84304213328052,0.22001226023393583,111.38106827150003,overheat
230.76537720395285,5.383858519095271,0.056060350359136556,82.27349504814192,0.22974221844117948,84.52835048414751,overheat
225.3529030625904,4.821768696315287,0.06136281071078289,46.01135399394723,0.031043159542677362,59.218043344644045,normal
230.34300391949319,8.496611761790929,0.041121117618610835,64.82947353675544,0.11551759539706809,95.05224637611303,overload
230.36464123277605,6.314949531034363,0.049404643957788374,45.478217184674946,0.021019172539084672,68.33653524117295,normal
235.8428101254256,9.382082986197787,0.03897420900550229,64.94413832170547,0.09652464558996121,110.30633080808136,overload
231.38428518015354,7.01280386522195,0.044987065532128924,77.90150446515193,0.16982494338879314,83.78123847534985,overheat
226.25026274047804,14.03346071337787,0.07844375028390768,83.89123349148109,0.2671834376209402,186.40765898901884,fault
229.7866831648468,4.637571528036799,0.06496992200290816,42.781825458621626,0.02297579680679932,65.56356771119874,normal
232.12711275217754,4.741223479791997,0.06510776730081713,43.503459051452865,0.028201608858998656,61.033878497128,normal
229.02615884332985,8.82148960341885,0.041511673026642375,63.516022631407004,0.12880609945866134,89.46207717953419,overload
226.42703272492187,6.543851967083108,0.04794236244937684,79.52240494075477,0.22152367207006118,82.13249088818993,overheat
231.50298648215423,4.6996836801061646,0.06223190604722523,43.88329858287026,0.019968120280628446,59.09775157963102,normal
227.98132251394483,4.968273879032067,0.06028151798108482,39.35337646179763,0.021195219954136854,69.62933003647005,normal
232.46097034515782,12.757093802118584,0.0793593009886122,101.59148405297807,0.3003251184124552,174.80517681471792,fault
225.19980126332248,11.129318815115571,0.07998951296963405,97.2353671508626,0.3662878754520477,140.92514777599897,fault
229.5948574582816,11.048299422922877,0.08020482098042933,96.41087975601772,0.2899190769944978,162.72969191319459,fault
228.89061115485129,6.4716188799567185,0.05124490450094326,75.74949538612604,0.13445663841434408,86.75975631772738,overload
229.89261809002596,8.216464886453595,0.08184068716249854,85.92049364533545,0.31895473329891616,122.1759518306211,fault
233.13885388928617,9.12926648943774,0.08366259296371889,89.94684999794268,0.3079411378859331,122.42539272357516,fault
230.77808583604008,5.5658461201730685,0.056000927891234724,41.36210831566009,0.023033661437450125,67.31884058302936,normal
229.4759603648269,8.792234117951908,0.04024641834415114,61.77127274022397,0.12154148446713618,109.78450213681944,overload
228.1502017700197,8.626203518230911,0.04072475962561066,63.65573862923752,0.14837699369062707,105.54326416286261,overload
229.45634120697088,6.50937424072303,0.04722910428548863,80.23715030778675,0.24217504332639342,89.98445398896473,overheat
232.94443829593402,6.312690891366618,0.05000243675271701,84.94309812378987,0.1854434720165938,88.96319511912411,overheat
230.74932974326282,4.741864530935294,0.06485460607315897,45.191064282293716,0.034894335006720394,63.74347463872419,normal
229.5289613367941,9.349226818644292,0.04045904958650559,73.3916403165273,0.14866519431623124,106.46695846657407,overload
229.09620425131808,5.248806558246375,0.05729016629631939,82.99529449596241,0.2087666545948188,75.74999966796462,overheat
229.44621238220566,4.309285034918778,0.07299271290064445,45.24476163761552,0.01670414481653705,63.47084368090901,normal
232.26337184023515,6.863944500981428,0.048931804865450276,91.97760319366314,0.15622673064048803,76.72896584668928,overheat
231.7386246743514,9.006147536332485,0.04026302507559876,57.550491699851726,0.10663494021257508,110.63921920939876,overload
229.26921118930417,5.002133692799636,0.062496403475387874,45.407145646841315,0.038475964741549865,58.734297031594686,normal
229.41397943452688,6.7847934546213935,0.04777945225060478,60.03567938445268,0.124112912911174,84.26507960663166,overload
232.39525611436326,7.125685458835139,0.04456860510710933,82.35960100715884,0.22177736000806897,78.65594719954376,overheat
234.8826208837932,4.946183349306221,0.06247310411515744,44.693884594975025,0.031080387666930148,74.91102901736242,normal
230.59243593777794,5.444709783174882,0.054568815313822856,45.09216275275611,0.04747262158456837,63.79005556739231,normal
228.47677696657524,7.388843567137688,0.04799924669544022,68.68242007210019,0.12047435502714722,92.19551641928014,overload
229.09851346348717,5.5159949654744365,0.05802439304972146,88.65867329582225,0.1593553163804601,76.28328808117045,overheat
233.98245927717645,15.245345066209762,0.07753958162472027,90.68015220228229,0.2320638548274662,221.61234351343137,fault
230.98823217570217,4.8856481498134094,0.06223499016444163,44.335169783458596,0.024120157976310157,54.89669202591311,normal
229.1326135897341,6.099715189859915,0.05548256932990548,72.37128449635638,0.08153430623026445,92.45472735717007,overload
233.07688455017444,5.439625815981274,0.05626710240041363,46.260533886752434,0.03691400915877296,63.7689754139982,normal
230.7665098200694,12.175658364674316,0.07921370789196071,87.54479345844858,0.3802625932127277,158.9750610597576,fault
231.30125826324803,4.930617997271746,0.060876807957421265,42.91964367425331,0.03005618319648968,56.45372131087945,normal
231.30843617109005,9.074799978927292,0.03920550443299968,65.29538059583277,0.11602545891704229,99.40935821218144,overload
232.55092708981593,5.638185855199113,0.053838310563491594,47.018369795385674,0.024150581266835894,64.09307403855887,normal
228.14557628037454,5.896754933793417,0.0516244172971858,44.206926490696695,0.03541318810611711,66.03973290170431,normal
233.4057739214553,4.133129681663503,0.07275786787190024,47.19343388790932,0.03271187977731406,57.46176843454447,normal
238.73240144911478,10.974675639183669,0.07930197964535285,104.33697522363676,0.4007311595194311,156.3731398992618,fault
227.9773151667577,4.583275235749631,0.064782632840732,44.971027292728024,0.02049522421747014,54.84811293692153,normal
225.9864056200264,5.042274995233217,0.060406257487213295,43.36749578034734,0.04717688600605931,61.020921177943116,normal
228.40376427228975,5.936115066013159,0.0509151628504954,46.352063148870194,0.034532516533550967,64.20716482509752,normal
228.114268470958,15.037574286755056,0.0780680492027042,80.69055329652596,0.28637993400501444,218.0502773812239,fault
228.34143542178106,6.127133026634693,0.052519050609823016,64.85139339968612,0.09381569449012137,61.582012949180864,overload
233.36808174702696,4.740920034262412,0.0648828000307858,42.809014007606955,0.03279621690130754,57.33399817978717,normal
226.48808386349742,9.545082574257622,0.08151290328150855,86.69929053770292,0.2826436589761041,127.71491931424444,fault
229.71092479020368,4.8656740582538465,0.06164397710749464,45.63752798532463,0.032974020178891075,58.506594935744104,normal
227.3954841378332,4.99619979215163,0.060187085952058544,42.982481626474616,0.006937538341932437,69.13076353337786,normal
223.67765451851028,5.721259405706072,0.05098687849788137,50.18166164247838,0.0208976933728377,67.44523455725147,normal
231.07292462661488,6.489341394934506,0.049172160515441043,86.4188698992301,0.186824329076914,79.82895355156738,overheat
227.8250982819654,6.388954462671082,0.04825653593941819,77.73143586511388,0.1465256922383993,95.97510695090938,overheat
235.5244498405019,16.605932169948353,0.07753960009083764,103.73272483822566,0.39475561402556264,243.67037169483348,fault
230.6900513615681,4.158598812355139,0.0719930131537104,47.36381980825001,0.021768691758304433,48.63262613435889,normal
228.17499182399976,4.7637349796408035,0.0636280205391398,46.158283168246996,0.027573649602208344,56.094528987143256,normal
229.14881228938532,4.312328255626553,0.0687068981973574,44.86133438380506,0.04559901415589779,54.93606205755294,normal
226.02461839605755,4.503971926359552,0.0672829418190924,44.14433583913341,0.025611759008506468,59.72945190094255,normal
227.04513796934552,5.589003160448907,0.05471027607618875,86.70574925727276,0.16748270544361454,81.17363288140197,overheat
234.90316462051894,12.851387513427218,0.07876491041905873,108.7959669856758,0.18767627549000301,195.54701585016323,fault
225.77222482899475,5.019433519310107,0.060296248962069594,50.18180286709037,0.02098300610999703,57.32669194168045,normal
229.3522975110408,8.893283805353153,0.03996551009724514,57.438414300423275,0.12922179900114422,102.47552056239266,overload
225.33136344636006,15.245857947564394,0.07800686137706855,92.54939297296501,0.3256355658721653,210.47161975045077,fault
234.03603265839115,4.744290878159513,0.0661371774198566,44.464119703994164,0.04857862372361727,50.50463221842475,normal
227.12536807809488,4.774780807734847,0.06152097827258701,41.143434789010186,0.021047043722810584,58.84254369506457,normal
231.1452091878453,4.552043012635575,0.06648588874510533,43.63028610573537,0.04000305340685313,64.71105176574832,normal
232.0873579240041,4.461036149926804,0.06816841187003408,44.94333521031171,0.024425289463740524,49.5581734688331,normal
227.96501015059084,13.49791113205399,0.07869219054259863,96.75435146074724,0.226562482111301,187.055392341017,fault
232.32869293424264,5.113526947499583,0.060061493676403295,46.284066736131095,0.03708730517759008,60.48702876038776,normal
230.67230293561823,5.842904983806599,0.053923131306250684,87.22142285664142,0.2621561648370811,84.1581809752457,overheat
226.8824152851432,8.261040298729444,0.042083304126482035,58.3278190134872,0.11843419233381604,98.11768016800599,overload
229.108820746682,6.004741558687225,0.05212595454394289,69.01582439790145,0.14640628413130205,71.9033018125987,overload
228.02798584690143,4.94579620584519,0.05977760304489814,44.31017388788057,0.022854864367836375,64.75847868264353,normal
227.31481336292123,8.038550909015207,0.042184839584909484,57.31683334827349,0.11742566335717972,80.86824828574125,overload
232.7674517196429,4.55048545385378,0.06528125749153096,47.53234442786324,0.030568485902081836,48.48241147280422,normal
230.9162923369076,4.131554691888404,0.07053917000293658,43.78381641477095,0.03174928286326518,69.22547153641452,normal
225.47194340141516,5.184349303719171,0.06035218706940779,84.03517148949709,0.16472465814836373,67.71082141201566,overheat
231.7353773257825,14.843645215370328,0.07837686458316773,91.76334285666086,0.27566194592631793,184.73270800200646,fault
235.48204322974948,5.849679275208103,0.055264611772117944,93.59162604483949,0.2035802848461792,77.14099968226226,overheat
229.65372482271985,5.490532831119627,0.05519821475971796,44.84780253614282,0.04328893313266151,67.73040976363194,normal
227.5174041019817,13.55598307419149,0.0787156243135225,91.13172458873699,0.2905010605112389,159.3512933406227,fault
229.0260108310709,4.687012660309332,0.06367842374265616,45.088916418641645,0.025366575155217723,59.13716328313669,normal
235.41054912896047,5.833059257872512,0.05174039440381214,48.540747700230604,0.026180889645860995,57.63993607472587,normal
231.29636719557064,5.1623311744429445,0.05726415350959334,43.9011570719261,0.031487512802791315,59.43818329287444,normal
229.28759853575067,6.053681903337733,0.05178592038466059,87.2975024359316,0.20018191325763868,84.9860169943503,overheat
227.68709330887364,5.074362984317973,0.06310158216609485,80.81392627631573,0.1995277061790958,74.12385635505389,overheat
224.32263173252002,15.159697372283095,0.07765649974274799,96.87105674217288,0.27903760843603,221.35200659310365,fault
228.30103596303343,11.325909557597722,0.0796821631265644,99.70938637162025,0.372170513202049,175.47118760618463,fault
229.55786367512195,4.977162558330524,0.06098529503957865,47.04349669800363,0.04058409458280954,60.25667386896092,normal
232.6296373407599,5.6513199439673505,0.05389988168105276,81.8755886680182,0.19381443039710583,81.11388842038292,overheat
228.79253572487622,6.186228948436591,0.05127112985388424,78.42705671341548,0.20259948188231525,79.5713055790275,overheat
230.62095580353795,4.919356104447901,0.06110295712256837,43.70608312819066,0.026106450076194544,58.00795988016088,normal
232.03524944728994,4.274211432363439,0.07070828484964806,46.628020374683295,0.048140193789723146,62.53815385288527,normal
225.394393131417,7.988664514873544,0.04301561093377678,63.68597869763057,0.09790233043127713,87.66170429478474,overload
231.11281938453777,7.081241285840745,0.044985509417584925,87.41897466459555,0.19096324269359274,67.94346368829225,overheat
233.3123784815656,5.122794447762122,0.058804822675635166,44.25798426778132,0.014153449864178349,57.29171035118674,normal
231.8859249853634,6.177887619667426,0.05325464430312508,82.45113879088912,0.19368078610038983,95.33876986412594,overheat
232.52881165347262,4.994582786134437,0.06235936910427052,92.18848481135664,0.18512650064398073,75.69485205881976,overheat
225.96350065441837,8.161237409665187,0.08446414365058182,91.26331330509535,0.24271634860992575,134.2156099004357,fault
224.89161787618892,5.010166586867622,0.06015367387253482,44.396780143871695,0.032529413034133176,58.11461306618935,normal
233.7201095362973,9.042158313488654,0.04004059063825872,68.43173307998784,0.1188789627223864,93.2915404092475,overload
231.42275417975233,6.667971894770357,0.05082683395611787,70.69400586060924,0.11609231015505457,75.36043167660354,overload
232.97056689074444,4.319848582153755,0.06840213194198652,42.81585646716231,0.008517898593473437,64.66919538224498,normal
227.4638164155952,5.650254441811688,0.055243636313841375,82.33538313664141,0.1990750653446335,73.2520832143904,overheat
226.23492888590667,5.654527227921123,0.05351821798061194,45.69104307652246,0.02576634049746214,74.21406443858818,normal
233.02254125092642,4.444323137517901,0.06813585722111168,46.42710844859392,0.04057468273810297,57.02883585168825,normal
231.58333980655422,5.9739707656606615,0.05204890511429253,42.98785761503969,0.03686535847823307,61.23641136436528,normal
232.71341553958024,4.4601854678657995,0.06666765562494809,43.020008586981504,0.025874474280743322,61.9602975051868,normal
234.01429078877743,5.922355694113889,0.05225364688537565,98.33640969180482,0.18281263052026445,89.92716333729638,overheat
222.89090116962282,4.882401591576237,0.06002836233974751,46.53851715079007,0.03847073081936253,58.59559972180838,normal
230.9150324543622,5.513612858492119,0.05517673777719101,90.30420921165782,0.23204192530460188,81.93586014886012,overheat
233.16402316795646,8.429980419449004,0.04052140869964767,70.5310994455254,0.12994227952805046,108.26615141750008,overload
